activity_pga1,activity_pga2,activity_pga3,activity_q1,activity_q2,activity_q3,activity_q4,activity_q5,activity_q6,activity_vid_count,activity_vid_week_1,activity_vid_week_2,activity_vid_week_3,activity_vid_week_4,activity_vid_week_5,activity_vid_week_6,course_platform,course_name,activity_completed,activity_learner,activity_auditor,unique_user_id
0,0,0,1,1,1,0,0,1,63.0,18.0,16.0,27.0,1.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,419c3a0a08ed38850de78b421e9eb176
0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d3a1bc907903b1af11d17202420e37b1
0,0,0,1,1,1,1,1,1,108.0,19.0,23.0,33.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,7b4261fb5e4ff2185bd70274a4570c10
0,0,0,0,0,0,0,0,0,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,d38a9bf87e27a075ca64a18b3e471a2c
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,b8b7fdbd733af955e8ff4f5f3c724370
0,0,0,0,0,0,0,0,0,25.0,18.0,6.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2dc647cf767431323ac3f4512dfb60a4
0,0,0,0,0,0,0,0,0,109.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,790a366076628b3eb5491dfe973c2b34
0,0,0,1,1,1,1,0,1,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,a2482a3adca97f5fc89a7449431872d9
0,0,0,0,0,0,0,0,0,105.0,19.0,23.0,30.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,0,1,1,216cfddbaa63a2a0f30be665723308ac
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ef5e8030b8efc65b8020d248ce86946b
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,022e5d3ebb5607889167a54bd3cea5d0
0,0,0,1,1,0,0,0,0,51.0,18.0,19.0,13.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,222d9e30af71f034c6cb02f27a08af2a
1,1,0,1,1,1,1,1,1,107.0,19.0,23.0,33.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,a895303ac785729720dbca36f15a53b6
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,63fd4bdaffd48bb6d91737f9802ac483
0,0,0,0,0,0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1b6c7bc34cc8f4e8b44731c19c4616ca
0,0,0,0,0,0,0,0,0,29.0,16.0,13.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,900d72a8e862c72554a69e51c865bb0f
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0facdb53df7b362daaebf6f3862c3c0b
0,0,0,1,1,1,1,1,1,85.0,6.0,22.0,32.0,17.0,7.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,7f905e46a9e45f46f01109797cb9cd95
0,0,0,0,0,0,0,0,0,42.0,9.0,4.0,13.0,11.0,2.0,2.0,COURSERA,INTRO Fall 2014,0,1,1,ca94f1973293e2271703fccc1c31df83
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3fc0257c69075d7c4f05f674544b9b63
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f5b86ae2e6ef70342ca7a2953af6c804
0,0,0,1,1,1,1,1,1,109.0,19.0,23.0,33.0,16.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,a8a1ba082f9fa36114d38ad13c5be58d
0,0,0,1,1,1,1,1,1,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,f9a323a11f812170813272b428d7cc3a
0,0,0,0,0,0,0,0,0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,777fb6fc51014aa253e22f52d0ae16cd
1,1,0,1,1,1,1,1,1,101.0,19.0,23.0,33.0,17.0,7.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,8c5dbd9fc51ff40d55353dd36eed7ec3
0,0,0,0,0,0,0,0,0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,4be8a78e6d7ebea176667c66a9207167
0,0,1,1,1,1,1,1,0,92.0,19.0,23.0,29.0,10.0,6.0,4.0,COURSERA,INTRO Fall 2014,1,1,0,ee8dc12a34c5d67628dcf6d69574f839
0,0,0,1,1,1,1,1,1,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,d7b17972f922263844b2cb001f5d1d92
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,fc4f11548808f614a419f3d7ba5d624b
0,0,0,1,0,0,0,0,1,77.0,19.0,9.0,23.0,12.0,6.0,7.0,COURSERA,INTRO Fall 2014,0,1,1,5bf95db8efe8acfae031726d598afcbd
0,0,0,1,1,1,1,1,1,109.0,19.0,23.0,33.0,16.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,0e31bc0f8df7aabafe99cffe51560899
1,1,1,1,1,1,1,1,1,99.0,18.0,21.0,32.0,15.0,6.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,6b72d4d70659f35ebc53f8ee2c753158
0,0,0,1,1,1,1,1,1,92.0,18.0,18.0,31.0,14.0,7.0,2.0,COURSERA,INTRO Fall 2014,1,1,0,831ffb7805cb328c0d379d737f82e28f
0,0,0,1,1,1,1,1,1,98.0,19.0,23.0,30.0,14.0,6.0,5.0,COURSERA,INTRO Fall 2014,1,1,0,a270f758cfe638b17760a83c6e97b256
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,27862f38fafecfd7eb1f346e93351ee7
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,23426648b3e2dec243dfa96b78f5003c
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ad3ee8e8a460f839417894e88a2eb71b
0,0,0,0,0,0,0,0,0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5026ce5d7d944f014413c04466f13288
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d375be967c2697d6e3c13b6c040d7a36
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5e6d14f1ffad228e2fad09e6379ee5c8
0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ceebc50c72cffb0614bb035fd1622996
1,1,1,1,1,1,1,1,1,105.0,19.0,23.0,33.0,17.0,7.0,5.0,COURSERA,INTRO Fall 2014,1,1,0,c61fbfc3d4cef7dd61055553fcd99302
1,1,0,1,1,1,1,1,1,49.0,8.0,6.0,16.0,8.0,7.0,4.0,COURSERA,INTRO Fall 2014,1,1,0,d06d4605d3a18b347d0dce50fc8f73ef
1,1,1,1,1,1,1,1,1,71.0,15.0,20.0,7.0,14.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,0a33ee70abe1768b2af3a5e618493ee0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3e9f71ab039f4fded34d7b738b08c92c
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a4a9897cbd41be3ed14683b846095a00
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1c7449a88a7f9d77618496db42260bce
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ecd15c30fa24671742d64d7b648b74bb
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3ebdb26a5d5392541ae747df5cd910fc
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,24d5008e4b718a411998a8e8671fa023
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,8a0523a0d2d187c6a263ccfca606dd91
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e8813938e18128adc5662f28d4ba6eeb
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2ae88154564f3896dec59414ea0f9269
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3e652e16fb2e7bf2a96c5c4fa0758c98
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a24e14ca1d59896538eb892d83507ac8
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2e1f881b04a6cdcb0463a9c5041a9cd0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ef5585df6180ce696ffaaa8fd5241133
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,8af3c0437867978b66a45500b86c95f0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5ebf6d004677cdd185839805e377c5b9
0,0,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,35472197afa5bc4da50657e40a815a8d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3b1e7226aca9c4aeb41c4e3999a2de9b
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d9da067f9fa273b928b21d0f9b7bc0c1
1,1,1,1,1,1,1,1,1,97.0,17.0,18.0,30.0,16.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,0e82ea0a2a395bbcb7a44595f9b5666b
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,dcf0e0858e32259f4ed266407cc74867
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,168eb51744df777c3addaa3b2dd951eb
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,898da1c4edc96dc17fb34a6d900216db
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,99fdc17ed771f1adbb0fd3c8ec6f95e7
0,0,0,1,0,0,0,0,0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e571716d84f0bb3ce2dc80e7741e6917
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5512a066c313587ece02bf9c30ff87d0
1,0,0,1,1,1,1,1,1,98.0,19.0,18.0,32.0,17.0,7.0,4.0,COURSERA,INTRO Fall 2014,1,1,0,2ff0ac90defcb8ab5866a4d6b450beab
0,0,0,1,1,1,1,1,1,12.0,0.0,0.0,12.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,f84ff00965500663e15ab29cbaadbd7e
1,1,1,1,1,1,1,1,1,107.0,18.0,23.0,33.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,b9ccc5feeec4de0cd7572af9600e3b38
0,0,0,1,1,1,1,1,1,94.0,18.0,15.0,31.0,16.0,6.0,6.0,COURSERA,INTRO Fall 2014,1,1,0,3d930243f24ae522575f6471b8bc3471
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,7f15ad5a8b592079022d02be243078e0
0,0,0,1,1,1,1,1,1,44.0,10.0,7.0,12.0,6.0,6.0,2.0,COURSERA,INTRO Fall 2014,1,1,0,746b08b54c5d3062ca3ffea278a1fe89
0,0,0,0,0,0,0,0,0,35.0,10.0,2.0,18.0,4.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,fb471ce12d35aeea8a3850b98e5870ac
0,0,0,0,0,0,0,0,0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,8b1e608423ad98d168380235f228c91a
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3dec8e70c306f64aafcaa865283342a6
0,0,0,0,0,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f7b31288c08c82f767f8fedd749b1bd9
0,0,0,1,0,0,0,0,0,21.0,19.0,1.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0c3141db3f877cba0e8cc29a8af403b1
0,0,0,0,0,0,0,0,0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,76a3d987d1060c41e084367cca5e10f8
0,0,0,1,0,0,0,0,0,29.0,19.0,10.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2bc471bc1a1091dcb92bc018f56e3f0f
0,1,1,1,1,1,1,1,1,102.0,19.0,23.0,33.0,17.0,0.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,39e4959e5afdc5255c102c2baa07041c
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,69aba5fbbea4ba96f593d569fcbbff67
0,0,0,0,0,0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5436f6fde462fa55179ec1e33b6bc7cc
0,0,0,1,1,1,1,1,1,106.0,19.0,23.0,31.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,2c639b9e7499056ca34e82c647987210
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a545c1308eae08cf3de10ba91fc1e800
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,4691dae5f3add5a7fa6dfacbe43e28f3
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,a2987293321846860bc60074b6b167a0
0,0,0,1,0,0,0,0,0,107.0,18.0,21.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,0,1,1,66ea1ae5cb2d1551850245da1d261caa
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,cf3b4aa89de4c46aa29b341160c428e9
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,86133591f93aaa28674d6a3c1fd9dab5
0,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e35ebac7c41e192bb9cad39fcda5132e
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,756504d5ec803cf2103d6123958ee82a
0,0,0,0,0,0,0,0,0,21.0,4.0,5.0,3.0,9.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,05adc70fca7c8ff08293c635b4670ac1
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,de3bcc80112c410442e3fc307b3f601c
1,1,1,1,1,1,1,1,1,109.0,19.0,23.0,33.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,359e9407cb20f8f351186bdbd255db66
0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d0d8f8e85d41d0db120b2789aa518b72
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e526e2483283231bd1ec44a8d3f7e033
0,0,0,0,0,0,0,0,0,17.0,6.0,7.0,0.0,1.0,3.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,485e11f4d3ff834a79130c96fb948756
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5c12c4bbef9efe8115be07df0ef8cb22
1,1,0,1,1,1,1,1,1,97.0,18.0,18.0,32.0,15.0,7.0,5.0,COURSERA,INTRO Fall 2014,1,1,0,2eb21f2dbed33cbe60886e4f2cac4809
0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,4bc76420d3521a78e51774fa31a8cfd1
0,0,0,1,0,0,0,0,0,36.0,19.0,16.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,599ba8dd14904927686adaa65557dd5d
0,0,0,0,0,0,0,0,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,36ccae6493732220e0e7e83076d24906
0,0,0,1,1,1,1,1,1,51.0,13.0,15.0,21.0,1.0,1.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,867872004285de87403657d82c7330ce
1,0,0,1,0,0,0,0,0,44.0,19.0,17.0,7.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,097399c3acfc7341d6afc0ef985404fd
0,0,0,0,0,0,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,d9e4ee6035352fb71a666c2d68083384
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5b2958baa22a4632d7066b6a7269c0bd
0,0,0,1,0,0,0,0,0,46.0,10.0,23.0,13.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,1,998ebe2aa2dbc792cedff51656c9910a
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e13d3990a51506d3ad0b39f3e08f8da8
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,0573200833d4747f74261c90028f9d34
0,0,0,0,0,0,0,0,0,25.0,19.0,5.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c126ccd146ccbe05260bf9a9d12185aa
1,0,0,1,1,1,1,1,1,92.0,18.0,19.0,30.0,17.0,7.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,642bb5fd42961d82f6b855992ae1bcf5
0,0,0,1,1,1,1,1,1,20.0,14.0,5.0,0.0,0.0,1.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,4353e7054d08e1b3f363cfea9d547ecd
1,1,1,1,1,1,1,1,1,106.0,19.0,23.0,33.0,17.0,7.0,5.0,COURSERA,INTRO Fall 2014,1,1,0,9873257f58d66b680917f4e5bc89fa38
1,1,1,1,1,1,1,1,1,104.0,19.0,19.0,33.0,17.0,7.0,7.0,COURSERA,INTRO Fall 2014,1,1,0,c50655b98f1cca1bd08950cac4d1b3fd
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,4a9c5cf7c507338b76bb560ec47139f2
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e09dcfd66edc1504237f010c33483e76
0,0,0,1,1,1,1,1,1,109.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,bae69364410affd74ea68633bcaa9aaa
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c70f7b4edfed7e3e6647853120dbee9e
0,0,0,1,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,1b045f8c10351bd183bfd1eadbd30c92
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f8b209c5ebf3a043bbb545564c206f5d
0,0,0,0,0,0,0,0,0,60.0,19.0,12.0,22.0,5.0,0.0,1.0,COURSERA,INTRO Fall 2014,0,1,1,e3ebba260bd5770e0aa118ed14e8e008
0,0,0,1,0,0,0,0,0,25.0,19.0,5.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,496026430de2a230ed20d17ab2b6bc6b
0,0,0,0,0,0,0,0,0,43.0,19.0,23.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5db5ebc16b31c92476102e25cb0ca950
0,0,0,1,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,e261c0032f53b72933881b41b83ff257
0,0,0,1,0,0,0,0,0,24.0,19.0,4.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,2b8d972612f28cd84f775c689fbf4530
0,0,0,1,1,1,1,1,1,110.0,19.0,23.0,33.0,17.0,7.0,9.0,COURSERA,INTRO Fall 2014,1,1,0,57a4e1db2370c8364b1559bec9943005
0,0,0,1,1,1,1,1,1,103.0,19.0,23.0,29.0,17.0,7.0,8.0,COURSERA,INTRO Fall 2014,1,1,0,1836d4b5ad0ad54640203d6421f03982
0,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,97bee379f6cec78655730742e732601d
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,62b5da5078764755a97fa4525ff3e77c
0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ea56c5026fd331d2512b278e9f6a88a4
0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,5bb90cc9db840af45b4f029a8a6a9ad0
1,1,1,1,1,1,1,1,0,41.0,18.0,10.0,10.0,2.0,0.0,0.0,COURSERA,INTRO Fall 2014,1,1,0,c213c3fd408ee341300beed22a928fc3
0,0,0,0,0,0,0,0,0,24.0,17.0,6.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,df448820689286400208cb3509b3023f
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,9ff0da9882c894d54f13c10fc4739328
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,40aa5c732b1adee182cbb4fb8e7b609e
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,c17d581d13db65acdfc6347fc0f4b125
1,0,0,1,0,1,0,0,0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,25e690dc162743e2be0ae98509993c65
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,f8f63f1290d440dc48218bde478670c0
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,97ac0e8acba15145d0e33c470cd0a35e
0,0,0,0,0,0,0,0,0,62.0,15.0,17.0,11.0,11.0,6.0,1.0,COURSERA,INTRO Fall 2014,0,1,1,bab5b1f025ab5499f719583af8da5229
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,42832b4cf671a2c2483bf974977d378d
0,0,0,0,0,0,0,0,0,86.0,18.0,23.0,18.0,15.0,6.0,5.0,COURSERA,INTRO Fall 2014,0,1,1,ade6a5c08724d3c33667ae6d55166e65
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,035fe426a36f01b3d0ea730cf4642539
0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,04e34bda04aa58a9378005cea2f9a8b5
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3ecf33289931821d64ee388584863eb8
0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,ce1eed0bdc0be6ff78c03b2d5c9c4f3f
0,0,0,1,0,0,0,0,0,30.0,19.0,0.0,11.0,0.0,0.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,dddf94a421a80e7a7cde312592d0d161
0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,COURSERA,INTRO Fall 2014,0,0,0,3be25094a696f9b98353d7d4233c2491
0,0,0,1,1,1,1,0,1,82.0,17.0,19.0,30.0,13.0,2.0,0.0,COURSERA,INTRO Fall 2014,0,1,0,66e712a4380edd55e4f75c875fa7d893
