unique_user_id,course_name,course_platform,QID334_p,QID355_p,QID389_p,QID383,QID354,QID699,QID601_1,QID601_2,QID601_3,QID601_4,QID601_6,QID601_15,QID601_16,QID373_11,QID373_12,QID373_13,QID373_14,QID373_15,QID373_16,QID373_17,QID373_21,QID373_22,QID373_9,QID387_25,QID387_27,QID387_28,QID387_30,QID387_32,QID387_34,QID387_37
,INTRO Summer 2018,EDX,Faculty,False,no,yes,yes,1.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,,,2.0,,1.0,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,,4.0,2.0,2.0,3.0,4.0,1.0,,1.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,,no,yes,yes,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,4.0,,,4.0,4.0,3.0,,4.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,4.0,1.0,4.0,1.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Faculty,,no,yes,yes,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,,4.0,4.0,4.0,,4.0,2.0,,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,,yes,yes,yes,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0
,INTRO Summer 2018,EDX,Other,False,no,yes,yes,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,,,3.0,,4.0,4.0,4.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,Faculty,,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,,4.0,4.0,,2.0,,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Other,False,yes,yes,yes,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,False,no,yes,yes,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0
,INTRO Summer 2018,EDX,Other,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,2.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,,3.0,,,4.0,,,4.0,3.0,,4.0,,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,,3.0,3.0,4.0,4.0,,4.0,2.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Other,True,no,yes,yes,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Faculty,,no,yes,yes,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Other,False,yes,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
,INTRO Summer 2018,EDX,Other,True,no,yes,yes,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,,4.0,4.0,,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,,no,yes,yes,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,,,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0
,INTRO Summer 2018,EDX,Faculty,False,no,yes,yes,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,,4.0,4.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,3.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,,yes,yes,yes,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,4.0,,0.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,,yes,yes,yes,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,,0.0,4.0,,3.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0
,INTRO Summer 2018,EDX,Other,,yes,yes,yes,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
,INTRO Summer 2018,EDX,Other,False,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,,0.0,4.0,3.0,,4.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,False,yes,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,,no,yes,yes,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,,4.0,,,,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,,2.0,,,2.0,,2.0,,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Other,False,no,yes,yes,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,,4.0,4.0,,,4.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,,0.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,no,yes,yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,True,yes,yes,yes,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0
,INTRO Summer 2018,EDX,Other,True,yes,yes,yes,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0
,INTRO Summer 2018,EDX,Other,False,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,True,no,yes,yes,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,Other,,no,yes,yes,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,,,,,,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Other,,yes,yes,yes,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
,INTRO Summer 2018,EDX,Doctoral student,,yes,yes,yes,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,2.0,,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0
,INTRO Summer 2018,EDX,Faculty,False,no,yes,yes,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,,,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,,,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Other,False,no,yes,yes,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,,2.0,3.0,2.0,,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,Faculty,True,no,yes,yes,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,2.0,,3.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,Faculty,True,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,False,yes,yes,yes,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,,2.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,,2.0,,3.0,2.0,4.0,1.0,,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,False,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,,,,,,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,yes,yes,yes,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,0.0,3.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,True,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,False,yes,yes,yes,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,False,no,yes,yes,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0
,INTRO Summer 2018,EDX,Doctoral student,,no,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,,2.0,3.0,1.0,,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
,INTRO Summer 2018,EDX,Other,True,yes,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,,yes,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,,,2.0,,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0
,INTRO Summer 2018,EDX,Other,,no,yes,yes,-1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,4.0,2.0,3.0
,INTRO Summer 2018,EDX,Doctoral student,,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,,3.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0
,INTRO Summer 2018,EDX,Faculty,,yes,yes,yes,2.0,3.0,,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Doctoral student,True,yes,yes,yes,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,,,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,Faculty,,no,yes,yes,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,4.0,3.0,3.0,,3.0,3.0,4.0,
,INTRO Summer 2018,EDX,Other,,yes,yes,yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0
,INTRO Summer 2018,EDX,Post-doctoral researcher,True,no,yes,yes,1.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,,,3.0,4.0,1.0,,4.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0
,INTRO Summer 2018,EDX,,,no,yes,yes,2.0,1.0,0.0,,0.0,0.0,0.0,1.0,4.0,,4.0,4.0,4.0,4.0,,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
,INTRO Summer 2018,EDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,INTRO Summer 2018,EDX,,,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
,INTRO Summer 2018,EDX,,,no,yes,yes,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,,,3.0,4.0,2.0,,4.0,2.0,1.0,0.0,,2.0,3.0,0.0
,INTRO Summer 2018,EDX,,,no,yes,yes,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,,3.0,,,,,4.0,0.0,0.0,2.0,2.0,3.0,3.0,
c680ded65a88c1a79c62b95b8f710fb5,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,2.0,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,,,2.0,,,,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
559ed32c78c6822855fe89c89dc7464c,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0
6409e65e10e3f6c7125a967f13e21b02,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,4.0,3.0,2.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0
352d5086631fdcfb857011c972eac446,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,2.0,2.0,2.0,3.0,3.0,3.0,,,,1.0,2.0,4.0,4.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
b8ad3f66e82fc6941a6b372951e0eebf,INTRO Fall 2014,COURSERA,,,yes,yes,yes,-1.0,2.0,2.0,3.0,2.0,3.0,,,,2.0,2.0,,,3.0,,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
165cc8bf93c92dd2c9e33bc315d29de7,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,,,0.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
05b89afd58175ce238542970e0e42656,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,4.0,2.0,4.0,4.0,,4.0,4.0,2.0,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
caced73f86ae5d630f2b189f4cfaf614,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,2.0,2.0,1.0,3.0,,,2.0,3.0,2.0,,,3.0,,2.0,,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0
7609f6e323c648d67470ae95b78ffa3a,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,1.0,2.0,2.0,2.0,1.0,3.0,,,0.0,2.0,4.0,,0.0,1.0,,1.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
b615dc065ddf018d99a28ca61e01ef99,INTRO Fall 2014,COURSERA,Doctoral student,True,yes,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,1.0,2.0,2.0,0.0,,4.0,2.0,1.0,1.0,4.0,,,,,,,
423ce74866bc38ef105c3ac51dc7db8e,INTRO Fall 2014,COURSERA,,,yes,yes,no,1.0,3.0,3.0,3.0,2.0,2.0,,,1.0,1.0,4.0,,,2.0,,,3.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0
